PCDHB10	chr5	141192353	141195647
PCDHB12	chr5	141208697	141212571
PCDHB13	chr5	141213919	141218979
PCDHB14	chr5	141223343	141227759
PCDHB15	chr5	141245395	141249365
PCDHB16	chr5	141182387	141186226
PCDHB2	chr5	141094606	141098703
PCDHB3	chr5	141100473	141103827
PCDHB4	chr5	141121818	141125623
PCDHB5	chr5	141135206	141138615
PCDHB6	chr5	141150057	141153287
PCDHB7	chr5	141172644	141176383
PCDHB8	chr5	141177790	141180539
PCDHGA10	chr5	141412987	141512975
PCDHGA12	chr5	141430507	141512975
PCDHGA3	chr5	141343829	141512975
PCDHGA5	chr5	141364162	141512975
PCDHGA7	chr5	141382739	141512975
PCDHGA8	chr5	141390157	141512975
PCDHGA9	chr5	141402778	141512975
PCDHGB1	chr5	141350099	141512975
PCDHGB2	chr5	141359994	141512975
PCDHGB3	chr5	141370242	141512975
PCDHGB4	chr5	141387698	141512975
PCDHGB6	chr5	141408021	141512975
PCDHGB7	chr5	141417645	141512975
PCDHGC3	chr5	141475947	141512977
PCED1A	chr20	2835314	2841190
PCED1B	chr12	47079603	47236662
PCF11	chr11	83156988	83187451
PCGF1	chr2	74505043	74507695
PCGF2	chr17	38733898	38749817
PCGF3	chr4	705748	770640
PCGF5	chr10	91163012	91284337
PCGF6	chr10	103302796	103351144
PCID2	chr13	113177536	113208715
PCIF1	chr20	45934683	45948023
PCK1	chr20	57561080	57568121
PCK2	chr14	24094053	24110598
PCLO	chr7	82754012	83162930
PCM1	chr8	17922968	18029948
PCMT1	chr6	149749443	149811420
PCMTD1	chr8	51817575	51899186
PCMTD2	chr20	64255695	64287821
PCNA	chr20	5114953	5126626
PCNP	chr3	101574180	101594465
PCNT	chr21	46324141	46445769
PCOLCE	chr7	100602363	100608175
PCOLCE2	chr3	142815922	142889206
PCP2	chr19	7631611	7633719
PCSK1N	chrX	48831096	48835610
PCSK4	chr19	1481428	1490752
PCSK5	chr9	75890644	76362975
PCSK6	chr15	101289784	101525202
PCSK7	chr11	117204337	117232525
PCSK9	chr1	55039447	55064852
PCTP	chr17	55751051	55842830
PCYOX1	chr2	70257386	70281185
PCYOX1L	chr5	149358037	149369653
PCYT1A	chr3	196214222	196287957
PCYT1B	chrX	24558087	24672677
PCYT2	chr17	81900958	81911432
PDAP1	chr7	99392048	99408597
PDCD1	chr2	241849884	241858894
PDCD10	chr3	167683298	167734939
PDCD11	chr10	103396626	103446294
PDCD1LG2	chr9	5510531	5571282
PDCD2	chr6	170575295	170584692
PDCD2L	chr19	34404399	34426168
PDCD4	chr10	110871795	110900006
PDCD5	chr19	32581190	32587453
PDCD6	chr5	271621	314974
PDCD6IP	chr3	33798571	33869707
PDCD7	chr15	65117379	65133808
PDCL	chr9	122798389	122828588
PDCL3	chr2	100562993	100576739
PDE10A	chr6	165327287	165988117
PDE11A	chr2	177623244	178108339
PDE12	chr3	57556274	57566848
PDE1A	chr2	182140036	182523192
PDE1B	chr12	54549601	54579239
PDE1C	chr7	31751179	32428131
PDE2A	chr11	72576141	72674591
PDE3A	chr12	20368537	20688583
PDE3B	chr11	14643804	14872044
PDE4A	chr19	10416773	10469630
PDE4B	chr1	65792514	66374579
PDE4C	chr19	18208652	18248200
PDE4D	chr5	58969038	60522120
PDE4DIP	chr1	148808181	149048286
PDE5A	chr4	119494397	119628804
PDE6A	chr5	149857953	149944793
PDE6B	chr4	625573	670782
PDE6D	chr2	231732433	231786272
PDE6G	chr17	81650459	81663112
PDE7A	chr8	65714334	65842322
PDE7B	chr6	135851701	136195574
PDE8A	chr15	84980440	85139145
PDE8B	chr5	77210449	77428256
PDE9A	chr21	42653621	42775509
PDF	chr16	69326913	69330588
PDGFA	chr7	497258	520296
PDGFB	chr22	39223359	39244982
PDGFC	chr4	156760454	156971799
PDGFD	chr11	103907189	104164379
PDGFRA	chr4	54229280	54298245
PDGFRB	chr5	150113839	150155872
PDGFRL	chr8	17576433	17644071
PDHA1	chrX	19343893	19361718
PDHB	chr3	58427630	58433857
PDHX	chr11	34915829	35020591
PDIA2	chr16	283164	287215
PDIA3	chr15	43746394	43773279
PDIA4	chr7	149003062	149028662
PDIA5	chr3	123067025	123225227
PDIA6	chr2	10783391	10837977
PDIK1L	chr1	26111165	26125555
PDK1	chr2	172555373	172608669
PDK2	chr17	50094737	50112152
PDK3	chrX	24465244	24550466
PDK4	chr7	95583499	95596516
PDLIM1	chr10	95237572	95291012
PDLIM2	chr8	22578279	22598025
PDLIM3	chr4	185500660	185535507
PDLIM4	chr5	132257696	132273454
PDLIM5	chr4	94451857	94668227
PDLIM7	chr5	177483394	177497606
PDP1	chr8	93857807	93926068
PDP2	chr16	66878589	66895754
PDPK1	chr16	2537979	2603188
PDPN	chr1	13583465	13617957
PDPR	chr16	70114332	70162537
PDRG1	chr20	31944337	31952046
PDS5A	chr4	39822863	39977956
PDS5B	chr13	32586452	32778019
PDSS1	chr10	26697701	26746798
PDSS2	chr6	107152562	107459564
PDX1	chr13	27920000	27926313
PDXDC1	chr16	14974591	15139339
PDXK	chr21	43719094	43762307
PDZD11	chrX	70286595	70290514
PDZD2	chr5	31639131	32110932
PDZD3	chr11	119185457	119190223
PDZD4	chrX	153802166	153830565
PDZD7	chr10	101007679	101032295
PDZD8	chr10	117277274	117375440
PDZK1	chr1	145670852	145708148
PDZK1IP1	chr1	47183582	47191044
PDZRN3	chr3	73382431	73624941
PDZRN4	chr12	41188320	41574745
PEA15	chr1	160205380	160215376
PEAK1	chr15	77100656	77420144
PEAR1	chr1	156893698	156916429
PEBP1	chr12	118136124	118145584
PEBP4	chr8	22713251	23000000
PECR	chr2	215996329	216082955
PEF1	chr1	31629866	31644896
PEG10	chr7	94656325	94669695
PEG3	chr19	56810077	56840728
PELI1	chr2	64092652	64144420
PELI2	chr14	56117814	56301524
PELI3	chr11	66466327	66477337
PELO	chr5	52787916	52804044
PELP1	chr17	4669774	4704337
PEMT	chr17	17505563	17591708
PEPD	chr19	33386950	33521791
PER1	chr17	8140472	8156506
PER2	chr2	238244044	238290102
PER3	chr1	7784291	7845177
PERP	chr6	138088505	138107419
PES1	chr22	30576625	30607083
PET100	chr19	7629793	7631956
PET117	chr20	18137863	18143169
PEX1	chr7	92487020	92528520
PEX10	chr1	2403964	2413797
PEX11A	chr15	89677764	89690783
PEX11B	chr1	145911350	145918717
PEX11G	chr19	7476875	7497449
PEX12	chr17	35574795	35578863
PEX13	chr2	61017225	61051990
PEX14	chr1	10472288	10630758
PEX16	chr11	45909663	45918812
PEX19	chr1	160276807	160286348
PEX2	chr8	76980258	77001044
PEX26	chr22	18077923	18105396
PEX3	chr6	143450805	143490616
PEX5	chr12	7188685	7218574
PEX6	chr6	42963865	42979181
PEX7	chr6	136822564	136913934
PF4	chr4	73980811	73982027
PF4V1	chr4	73853296	73854483
PFAS	chr17	8247618	8270491
PFDN1	chr5	140245035	140303113
PFDN2	chr1	161100556	161118055
PFDN4	chr20	54208087	54228052
PFDN5	chr12	53295291	53299452
PFDN6	chr6	33289302	33298401
PFKFB1	chrX	54932961	54998534
PFKFB2	chr1	207034366	207081024
PFKFB3	chr10	6144934	6254644
PFKFB4	chr3	48517684	48562015
PFKL	chr21	44300051	44327376
PFKM	chr12	48105139	48146404
PFKP	chr10	3066333	3137718
PFN1	chr17	4945652	4949061
PFN2	chr3	149964904	150050788
PFN4	chr2	24114809	24123464
PGAM1	chr10	97426191	97433444
PGAM2	chr7	44062727	44065567
PGAM4	chrX	77967949	77969638
PGAM5	chr12	132710819	132722734
PGAP1	chr2	196833004	196927796
PGAP2	chr11	3797724	3826371
PGAP3	chr17	39671122	39696797
PGBD1	chr6	28281572	28302549
PGBD2	chr1	248906196	248919946
PGBD4	chr15	34102083	34108686
PGBD5	chr1	230314490	230426332
PGC	chr6	41736711	41754109
PGD	chr1	10398592	10420511
PGF	chr14	74941834	74955626
PGGT1B	chr5	115204012	115262877
PGK1	chrX	77910739	78129295
PGLS	chr19	17511636	17521288
PGLYRP2	chr19	15468645	15498956
PGLYRP4	chr1	153330120	153348841
PGM1	chr1	63593411	63660245
PGM2	chr4	37826660	37862937
PGM2L1	chr11	74330316	74398433
PGM3	chr6	83161150	83193936
PGM5	chr9	68328308	68531061
PGP	chr16	2211593	2214840
PGPEP1	chr19	18340598	18369950
PGR	chr11	101029624	101129813
PGRMC1	chrX	119236245	119244466
PGRMC2	chr4	128269237	128288829
PGS1	chr17	78378649	78425114
PHACTR1	chr6	12716312	13290446
PHACTR2	chr6	143536845	143831185
PHACTR3	chr20	59577509	59847711
PHACTR4	chr1	28369582	28500364
PHAX	chr5	126600925	126627252
PHB	chr17	49404052	49414901
PHB2	chr12	6965327	6970780
PHC1	chr12	8913896	8941467
PHC2	chr1	33323623	33431095
PHC3	chr3	170086732	170181749
PHEX	chrX	22032325	22494713
PHF1	chr6	33410399	33416453
PHF10	chr6	169703902	169725566
PHF11	chr13	49495610	49528981
PHF12	chr17	28905250	28951771
PHF13	chr1	6613731	6624030
PHF14	chr7	10973336	11169623
PHF19	chr9	120855651	120894896
PHF2	chr9	93576584	93679587
PHF20	chr20	35771974	35950370
PHF20L1	chr8	132775358	132848807
PHF21A	chr11	45929319	46121454
PHF21B	chr22	44881162	45010005
PHF23	chr17	7235029	7239722
PHF3	chr6	63635802	63779336
PHF5A	chr22	41459717	41468692
PHF6	chrX	134373288	134428791
PHF7	chr3	52410660	52423641
PHF8	chrX	53936676	54048958
PHGDH	chr1	119648411	119744218
PHGR1	chr15	40351033	40356434
PHIP	chr6	78934419	79078254
PHKA1	chrX	72578814	72714319
PHKA2	chrX	18892298	18984114
PHKB	chr16	47461123	47701523
PHKG2	chr16	30748293	30761176
PHLDA1	chr12	76025447	76031776
PHLDA2	chr11	2928273	2929420
PHLDA3	chr1	201464278	201469237
PHLDB1	chr11	118606440	118658031
PHLDB2	chr3	111732497	111976517
PHLDB3	chr19	43474954	43504935
PHLPP1	chr18	62715541	62980433
PHLPP2	chr16	71637835	71724701
PHOSPHO2	chr2	169694454	169701708
PHPT1	chr9	136848724	136851027
PHRF1	chr11	576470	612222
PHTF1	chr1	113696831	113759489
PHTF2	chr7	77798792	77957503
PHYH	chr10	13277796	13302412
PHYHD1	chr9	128920966	128942041
PHYHIP	chr8	22219703	22232101
PHYHIPL	chr10	59176643	59247774
PHYKPL	chr5	178208471	178232802
PI15	chr8	74824534	74855029
PI16	chr6	36948263	36964837
PI3	chr20	45174902	45176544
PI4K2A	chr10	97640686	97676434
PI4K2B	chr4	25160663	25279204
PI4KA	chr22	20707691	20859417
PI4KB	chr1	151291797	151327715
PIAS1	chr15	68054309	68198603
PIAS2	chr18	46803218	46920160
PIAS3	chr1	145848522	145859836
PIAS4	chr19	4007736	4039386
PIBF1	chr13	72782133	73016461
PICALM	chr11	85957175	86069882
PICK1	chr22	38056311	38075701
PID1	chr2	228850526	229271287
PIEZO1	chr16	88715338	88785220
PIEZO2	chr18	10666483	11149569
PIF1	chr15	64815632	64825668
PIFO	chr1	111346600	111353013
PIGA	chrX	15319452	15335554
PIGB	chr15	55318960	55355648
PIGC	chr1	172370189	172444086
PIGF	chr2	46580937	46617055
PIGG	chr4	499210	540200
PIGH	chr14	67581955	67600286
PIGK	chr1	77088989	77219430
PIGL	chr17	16217191	16351797
PIGM	chr1	160024953	160031990
PIGN	chr18	61905255	62187118
PIGO	chr9	35088688	35096601
PIGP	chr21	37062846	37073170
PIGQ	chr16	566995	584109
PIGR	chr1	206928522	206946466
PIGS	chr17	28553383	28571794
PIGT	chr20	45416084	45456934
PIGU	chr20	34560542	34698790
PIGV	chr1	26787054	26800659
PIGW	chr17	36534987	36539310
PIGX	chr3	196639775	196736007
PIGZ	chr3	196946356	196969060
PIH1D1	chr19	49446298	49453497
PIH1D2	chr11	112063218	112074274
PIK3AP1	chr10	96593315	96720514
PIK3C2A	chr11	17077730	17207986
PIK3C2B	chr1	204422628	204494805
PIK3C2G	chr12	18242961	18648416
PIK3C3	chr18	41955234	42087830
PIK3CA	chr3	179148114	179240093
PIK3CB	chr3	138652698	138834928
PIK3CD	chr1	9651731	9729114
PIK3CG	chr7	106865278	106908980
PIK3IP1	chr22	31281594	31292534
PIK3R1	chr5	68215756	68301821
PIK3R2	chr19	18153163	18170532
PIK3R3	chr1	46040140	46133036
PIK3R4	chr3	130678934	130746829
PIK3R5	chr17	8878911	8965712
PIK3R6	chr17	8802722	8867677
PIKFYVE	chr2	208266255	208358746
PILRA	chr7	100367530	100400096
PILRB	chr7	100352176	100367831
PIM1	chr6	37170152	37175428
PIM2	chrX	48913182	48919024
PIM3	chr22	49960768	49964072
PIN1	chr19	9835257	9849689
PIN4	chrX	72181353	72302926
PINK1	chr1	20633458	20651511
PINLYP	chr19	43575801	43583964
PINX1	chr8	10725399	10839847
PIP	chr7	143132077	143139739
PIP4K2A	chr10	22534854	22714578
PIP4K2B	chr17	38765691	38800126
PIP4K2C	chr12	57591174	57603418
PIP5K1A	chr1	151197949	151249536
PIP5K1B	chr9	68705240	69009176
PIP5K1C	chr19	3630183	3700468
PIP5KL1	chr9	127920881	127930785
PIPOX	chr17	28950513	29057216
PIR	chrX	15384799	15493564
PISD	chr22	31618491	31662221
PITHD1	chr1	23778418	23788232
PITPNA	chr17	1517718	1562792
PITPNB	chr22	27851669	27920134
PITPNC1	chr17	67377281	67697256
PITPNM1	chr11	67491768	67506263
PITPNM2	chr12	122983480	123151090
PITPNM3	chr17	6451263	6556555
PITRM1	chr10	3137728	3172841
PITX1	chr5	135027734	135034813
PITX2	chr4	110617423	110642123
PIWIL1	chr12	130337887	130372637
PIWIL2	chr8	22275316	22357568
PIWIL4	chr11	94543840	94621421
PJA1	chrX	69160851	69165521
PJA2	chr5	109334713	109409974
PKD1	chr16	2088708	2135898
PKD1L1	chr7	47740202	47948466
PKD2	chr4	88007635	88077777
PKD2L1	chr10	100288149	100330264
PKD2L2	chr5	137887968	137942747
PKDCC	chr2	42048021	42058517
PKHD1	chr6	51615299	52087613
PKHD1L1	chr8	109362461	109537207
PKIA	chr8	78516340	78605267
PKIB	chr6	122471917	122726373
PKIG	chr20	44531785	44624247
PKLR	chr1	155289293	155301438
PKM	chr15	72199029	72231819
PKMYT1	chr16	2968024	2980479
PKN1	chr19	14433053	14471867
PKN2	chr1	88684222	88836255
PKN3	chr9	128702503	128720916
PKNOX1	chr21	42974510	43033931
PKP1	chr1	201283452	201332993
PKP2	chr12	32790755	32896777
PKP3	chr11	392614	404908
PKP4	chr2	158456952	158682879
PLA1A	chr3	119597875	119629811
PLA2G10	chr16	14672548	14694308
PLA2G12A	chr4	109709989	109730070
PLA2G12B	chr10	72934762	72954806
PLA2G15	chr16	68245304	68261058
PLA2G1B	chr12	120322115	120327779
PLA2G2A	chr1	19975431	19980416
PLA2G2C	chr1	20161253	20186518
PLA2G2D	chr1	20111939	20119566
PLA2G4A	chr1	186828949	186988981
PLA2G4C	chr19	48047843	48110817
PLA2G4E	chr15	41981582	42051190
PLA2G4F	chr15	42139034	42156636
PLA2G5	chr1	20028179	20091911
PLA2G6	chr22	38111495	38214778
PLA2G7	chr6	46704201	46735693
PLA2R1	chr2	159932006	160062615
PLAA	chr9	26903372	26947242
PLAC1	chrX	134565838	134764322
PLAC4	chr21	41175231	41186788
PLAC8	chr4	83090048	83137075
PLAC9	chr10	80131682	80145359
PLAG1	chr8	56160909	56211324
PLAGL1	chr6	143940300	144064599
PLAGL2	chr20	32192504	32207743
PLAT	chr8	42174718	42207709
PLAU	chr10	73909177	73917496
PLAUR	chr19	43646095	43670547
PLB1	chr2	28457145	28644142
PLBD1	chr12	14503661	14567883
PLBD2	chr12	113358566	113391629
PLCB1	chr20	8077251	8968360
PLCB2	chr15	40278176	40307935
PLCB3	chr11	64251530	64269150
PLCB4	chr20	9067825	9504593
PLCD1	chr3	38007496	38029642
PLCD3	chr17	45108959	45133354
PLCD4	chr2	218607855	218637184
PLCE1	chr10	93993931	94332823
PLCG1	chr20	41136960	41196801
PLCG2	chr16	81739097	81962685
PLCH1	chr3	155375580	155745071
PLCH2	chr1	2425980	2505532
PLCL1	chr2	197804593	198572581
PLCL2	chr3	16802651	17090604
PLCXD1	chrX	276322	303356
PLCXD2	chr3	111674676	111846447
PLCXD3	chr5	41306952	41510628
PLD1	chr3	171600404	171810950
PLD2	chr17	4807152	4823434
PLD3	chr19	40348456	40380439
PLD4	chr14	104924713	104937761
PLD6	chr17	17200995	17206333
PLEC	chr8	143915153	143976734
PLEK	chr2	68365282	68397453
PLEK2	chr14	67386984	67412167
PLEKHA1	chr10	122374696	122432354
PLEKHA2	chr8	38901235	38973912
PLEKHA3	chr2	178480457	178516463
PLEKHA4	chr19	48837097	48868617
PLEKHA5	chr12	19129733	19376400
PLEKHA6	chr1	204218853	204377665
PLEKHA7	chr11	16777297	17014414
PLEKHA8	chr7	30027404	30130483
PLEKHB1	chr11	73646178	73662819
PLEKHB2	chr2	131104847	131353709
PLEKHD1	chr14	69484692	69531551
PLEKHF1	chr19	29665459	29675477
PLEKHF2	chr8	95133785	95156685
PLEKHG1	chr6	150599883	150843665
PLEKHG2	chr19	39412669	39428415
PLEKHG3	chr14	64704102	64750249
PLEKHG4	chr16	67277510	67289499
PLEKHG4B	chr5	92168	189972
PLEKHG5	chr1	6467122	6520074
PLEKHG6	chr12	6310436	6328506
PLEKHG7	chr12	92702843	92772455
PLEKHH1	chr14	67533290	67589612
PLEKHH2	chr2	43637260	43767987
PLEKHH3	chr17	42667914	42676994
PLEKHJ1	chr19	2230084	2237704
PLEKHM1	chr17	45435900	45490749
PLEKHM2	chr1	15684320	15734769
PLEKHM3	chr2	207821288	208025527
PLEKHN1	chr1	966482	975865
PLEKHO1	chr1	150149183	150164720
PLEKHO2	chr15	64841883	64868002
PLEKHS1	chr10	113751262	113783429
PLG	chr6	160702238	160754097
PLGLB1	chr2	87002559	87021852
PLGLB2	chr2	87748087	87759476
PLGRKT	chr9	5357971	5437925
PLIN1	chr15	89664367	89679427
PLIN2	chr9	19108375	19149290
PLIN3	chr19	4838341	4867694
PLIN4	chr19	4502192	4518486
PLIN5	chr19	4522531	4535224
PLK1	chr16	23677656	23690367
PLK2	chr5	58453982	58460139
PLK3	chr1	44800377	44805990
PLK4	chr4	127880893	127899224
PLLP	chr16	57248547	57284672
PLN	chr6	118548296	118561716
PLOD1	chr1	11934205	11975538
PLOD2	chr3	146069440	146163653
PLOD3	chr7	101205977	101218420
PLP2	chrX	49171898	49175235
PLRG1	chr4	154535005	154550400
PLS1	chr3	142596393	142713664
PLS3	chrX	115561174	115650861
PLSCR1	chr3	146515180	146544856
PLSCR2	chr3	146391421	146495991
PLSCR4	chr3	146192335	146251179
PLTP	chr20	45898621	45912155
PLVAP	chr19	17351450	17377342
PLXDC1	chr17	39063313	39154394
PLXDC2	chr10	19816239	20289856
PLXNA1	chr3	126982693	127037389
PLXNA2	chr1	208022242	208244384
PLXNA3	chrX	154458281	154477779
PLXNA4	chr7	132123340	132648688
PLXNB1	chr3	48403854	48430086
PLXNB2	chr22	50274979	50307646
PLXNB3	chrX	153764196	153779346
PLXNC1	chr12	94148577	94307675
PLXND1	chr3	129555214	129606676
PM20D1	chr1	205828025	205850132
PM20D2	chr6	89146055	89165565
PMAIP1	chr18	59899996	59904305
PMEL	chr12	55954105	55973317
PMEPA1	chr20	57648392	57711536
PMF1	chr1	156212993	156240042
PMFBP1	chr16	72112157	72176878
PML	chr15	73994673	74047827
PMM1	chr22	41576900	41589871
PMM2	chr16	8788823	8862534
PMP22	chr17	15229773	15272292
PMPCA	chr9	136410641	136423761
PMPCB	chr7	103297435	103329511
PMS1	chr2	189784085	189877629
PMS2	chr7	5970925	6009106
PMVK	chr1	154924740	154936719
PNCK	chrX	153669733	153689010
PNISR	chr6	99397629	99425331
PNKD	chr2	218269651	218346793
PNKP	chr19	49859882	49878351
PNLDC1	chr6	159800249	159820704
PNMA1	chr14	73711783	73714384
PNMA2	chr8	26504701	26514092
PNMA3	chrX	153056409	153060467
PNMA5	chrX	152988824	152994116
PNMA6A	chrX	153072454	153075019
PNMT	chr17	39667981	39670475
PNN	chr14	39175183	39183220
PNO1	chr2	68157888	68176238
PNOC	chr8	28316986	28343355
PNP	chr14	20468954	20477089
PNPLA2	chr11	818914	825573
PNPLA3	chr22	43923792	43964488
PNPLA4	chrX	7898247	7927739
PNPLA6	chr19	7534004	7561764
PNPLA7	chr9	137459952	137550402
PNPLA8	chr7	108470417	108569666
PNPO	chr17	47941506	47949308
PNPT1	chr2	55634061	55693863
PNRC1	chr6	89080751	89085160
PNRC2	chr1	23956839	23963462
POC1A	chr3	52075226	52154690
POC1B	chr12	89419718	89526047
POC5	chr5	75674124	75717448
PODN	chr1	53062052	53085501
PODNL1	chr19	13931187	13953392
PODXL	chr7	131500262	131558217
PODXL2	chr3	127629185	127672802
POF1B	chrX	85277396	85379717
POFUT1	chr20	32207880	32238658
POFUT2	chr21	45263928	45287898
POGK	chr1	166839447	166856359
POGLUT1	chr3	119468963	119494708
POGZ	chr1	151402724	151459494
POLA1	chrX	24693873	24996986
POLA2	chr11	65261920	65305589
POLB	chr8	42338454	42371808
POLD1	chr19	50384204	50418018
POLD2	chr7	44114680	44124358
POLD3	chr11	74493851	74669117
POLD4	chr11	67350772	67356972
POLDIP2	chr17	28346633	28357527
POLDIP3	chr22	42583721	42614962
POLE	chr12	132623753	132687376
POLE2	chr14	49643555	49688422
POLE3	chr9	113407235	113410675
POLE4	chr2	74958643	74970128
POLG	chr15	89305198	89334861
POLG2	chr17	64477785	64497054
POLH	chr6	43576185	43620523
POLI	chr18	54269517	54321266
POLK	chr5	75511756	75601144
POLL	chr10	101578882	101588270
POLM	chr7	44072062	44082530
POLN	chr4	2071918	2242121
POLQ	chr3	121431431	121545988
POLR1A	chr2	86020216	86106155
POLR1B	chr2	112541915	112579818
POLR1C	chr6	43509702	43562419
POLR1D	chr13	27620742	27744237
POLR1E	chr9	37485948	37503697
POLR2A	chr17	7484366	7514616
POLR2B	chr4	56977722	57031158
POLR2C	chr16	57462660	57472009
POLR2D	chr2	127843553	127858155
POLR2E	chr19	1086574	1095380
POLR2F	chr22	37952607	38041915
POLR2G	chr11	62761565	62766710
POLR2H	chr3	184361710	184368596
POLR2I	chr19	36113709	36115213
POLR2J	chr7	102473128	102478922
POLR2J2	chr7	102665368	102671629
POLR2J3	chr7	102537918	102572653
POLR2K	chr8	100150623	100154003
POLR2L	chr11	837356	842529
POLR2M	chr15	57706695	57782762
POLR3A	chr10	77975149	78029515
POLR3B	chr12	106357748	106510198
POLR3C	chr1	145824088	145844402
POLR3D	chr8	22245133	22254601
POLR3E	chr16	22297375	22335101
POLR3F	chr20	18467389	18484646
POLR3G	chr5	90471748	90514557
POLR3GL	chr1	145964690	145978848
POLR3H	chr22	41525799	41544606
POLR3K	chr16	46407	53608
POLRMT	chr19	617221	633537
POM121	chr7	72879349	72951440
POM121C	chr7	75416786	75486299
POMC	chr2	25160853	25168903
POMGNT1	chr1	46188683	46220305
POMGNT2	chr3	43079229	43106085
POMK	chr8	43093498	43131180
POMP	chr13	28659104	28678959
POMT1	chr9	131502789	131523806
POMT2	chr14	77274956	77320883
POMZP3	chr7	76609986	76627279
PON1	chr7	95297676	95324532
PON2	chr7	95404862	95435329
PON3	chr7	95359872	95396375
POP1	chr8	98117293	98159835
POP4	chr19	29606283	29617237
POP5	chr12	120578764	120581402
POP7	chr7	100706121	100707486
POPDC2	chr3	119636457	119665324
POPDC3	chr6	105157900	105180014
POR	chr7	75899200	75986855
PORCN	chrX	48508959	48520814
POSTN	chr13	37562583	37598844
POT1	chr7	124822386	124929983
POTEE	chr2	131209536	131265278
POTEM	chr14	18967434	19003752
POU2AF1	chr11	111352255	111455630
POU2F1	chr1	167220876	167427345
POU2F2	chr19	42086110	42196585
POU2F3	chr11	120236640	120319945
POU3F1	chr1	38043829	38046793
POU3F3	chr2	104853287	104858574
POU4F1	chr13	78598362	78603552
POU5F1	chr6	31164337	31180731
POU5F1B	chr8	127322183	127420066
POU5F2	chr5	93733220	93741600
POU6F1	chr12	51186936	51218062
PPA1	chr10	70202835	70233911
PPA2	chr4	105369077	105474067
PPAN	chr19	10106362	10112012
PPARA	chr22	46150521	46243755
PPARD	chr6	35342558	35428191
PPARG	chr3	12287368	12434356
PPARGC1A	chr4	23755041	23904089
PPARGC1B	chr5	149730298	149855022
PPAT	chr4	56393362	56435615
PPCDC	chr15	75023586	75117462
PPCS	chr1	42456117	42473385
PPDPF	chr20	63520765	63522206
PPFIA1	chr11	70270690	70385312
PPFIA3	chr19	49119544	49151026
PPFIA4	chr1	203026491	203078740
PPFIBP1	chr12	27523431	27695564
PPFIBP2	chr11	7513298	7657127
PPHLN1	chr12	42238447	42459715
PPIA	chr7	44796680	44824564
PPIB	chr15	64155740	64163134
PPIC	chr5	123023250	123036725
PPID	chr4	158709127	158723396
PPIE	chr1	39692182	39763914
PPIF	chr10	79347469	79355334
PPIG	chr2	169584342	169641406
PPIH	chr1	42658335	42676758
PPIL1	chr6	36854827	36874803
PPIL2	chr22	21666000	21700015
PPIL3	chr2	200870907	200889303
PPIL4	chr6	149504495	149546043
PPIL6	chr6	109390215	109441171
PPIP5K1	chr15	43533462	43590208
PPIP5K2	chr5	103120149	103212799
PPL	chr16	4882507	4960741
PPM1A	chr14	60245752	60299087
PPM1B	chr2	44167969	44244384
PPM1D	chr17	60600193	60666280
PPM1F	chr22	21919425	21952848
PPM1G	chr2	27381195	27409591
PPM1H	chr12	62643994	62935150
PPM1J	chr1	112709994	112715332
PPM1K	chr4	88257620	88284769
PPM1L	chr3	160755602	161078902
PPM1M	chr3	52245759	52250599
PPM1N	chr19	45488777	45502513
PPME1	chr11	74171267	74254703
PPOX	chr1	161166056	161178013
PPP1CA	chr11	67398181	67421183
PPP1CB	chr2	28751640	28802940
PPP1CC	chr12	110719680	110742939
PPP1R10	chr6	30600413	30618612
PPP1R11	chr6	30066709	30070333
PPP1R12A	chr12	79773563	79935460
PPP1R12B	chr1	202348699	202592706
PPP1R12C	chr19	55090914	55117637
PPP1R13B	chr14	103733195	103847575
PPP1R13L	chr19	45379638	45406349
PPP1R14A	chr19	38251237	38256532
PPP1R14B	chr11	64244479	64246943
PPP1R14C	chr6	150143044	150250392
PPP1R14D	chr15	40815451	40828709
PPP1R15A	chr19	48872421	48876058
PPP1R15B	chr1	204396492	204411887
PPP1R16A	chr8	144477969	144502121
PPP1R16B	chr20	38805697	38923024
PPP1R17	chr7	31687215	31708455
PPP1R18	chr6	30676389	30687895
PPP1R1A	chr12	54575387	54588659
PPP1R1B	chr17	39626740	39636626
PPP1R1C	chr2	181954241	182131398
PPP1R2	chr3	195514428	195543386
PPP1R21	chr2	48440598	48515391
PPP1R26	chr9	135479079	135488893
PPP1R27	chr17	81833492	81835050
PPP1R32	chr11	61481120	61490931
PPP1R35	chr7	100435282	100436497
PPP1R36	chr14	64549920	64589381
PPP1R37	chr19	45091396	45148077
PPP1R3B	chr8	9136255	9151574
PPP1R3C	chr10	91628442	91633071
PPP1R3D	chr20	59936663	59940305
PPP1R3E	chr14	23295652	23302859
PPP1R3F	chrX	49269793	49301461
PPP1R3G	chr6	5085341	5089487
PPP1R42	chr8	66964099	67056604
PPP1R7	chr2	241149576	241183652
PPP1R8	chr1	27830782	27851676
PPP1R9A	chr7	94907202	95296415
PPP1R9B	chr17	50133737	50150677
PPP2CA	chr5	134194332	134226073
PPP2CB	chr8	30774457	30814314
PPP2R1A	chr19	52190048	52229518
PPP2R1B	chr11	111726908	111766389
PPP2R2A	chr8	26291508	26372680
PPP2R2B	chr5	146580742	147084784
PPP2R2C	chr4	6320578	6563600
PPP2R2D	chr10	131901008	131959834
PPP2R3A	chr3	135965728	136147894
